Emotions,Path
Disgust,EmoDSc_Silenciados\6004.wav
Happiness,EmoDSc_Silenciados\6005.wav
Happiness,EmoDSc_Silenciados\6006.wav
Happiness,EmoDSc_Silenciados\6007.wav
Anger,EmoDSc_Silenciados\6008.wav
Sadness,EmoDSc_Silenciados\6009.wav
Neutral,EmoDSc_Silenciados\6010.wav
Happiness,EmoDSc_Silenciados\6011.wav
Surprise,EmoDSc_Silenciados\6012.wav
Neutral,EmoDSc_Silenciados\6013.wav
Disgust,EmoDSc_Silenciados\6014.wav
Fear,EmoDSc_Silenciados\6015.wav
Disgust,EmoDSc_Silenciados\6016.wav
Surprise,EmoDSc_Silenciados\6017.wav
Sadness,EmoDSc_Silenciados\6018.wav
Anger,EmoDSc_Silenciados\6019.wav
Happiness,EmoDSc_Silenciados\6020.wav
Fear,EmoDSc_Silenciados\6021.wav
Neutral,EmoDSc_Silenciados\6022.wav
Disgust,EmoDSc_Silenciados\6023.wav
Surprise,EmoDSc_Silenciados\6024.wav
Surprise,EmoDSc_Silenciados\6025.wav
Sadness,EmoDSc_Silenciados\6026.wav
Surprise,EmoDSc_Silenciados\6027.wav
Disgust,EmoDSc_Silenciados\6028.wav
Surprise,EmoDSc_Silenciados\6029.wav
Neutral,EmoDSc_Silenciados\6030.wav
Disgust,EmoDSc_Silenciados\6031.wav
Fear,EmoDSc_Silenciados\6032.wav
Anger,EmoDSc_Silenciados\6033.wav
Fear,EmoDSc_Silenciados\6034.wav
Fear,EmoDSc_Silenciados\6035.wav
Happiness,EmoDSc_Silenciados\6036.wav
Sadness,EmoDSc_Silenciados\6037.wav
Neutral,EmoDSc_Silenciados\6038.wav
Surprise,EmoDSc_Silenciados\6039.wav
Fear,EmoDSc_Silenciados\6040.wav
Neutral,EmoDSc_Silenciados\6041.wav
Neutral,EmoDSc_Silenciados\6042.wav
Fear,EmoDSc_Silenciados\6043.wav
Neutral,EmoDSc_Silenciados\6044.wav
Sadness,EmoDSc_Silenciados\6045.wav
Happiness,EmoDSc_Silenciados\6046.wav
Happiness,EmoDSc_Silenciados\6047.wav
Sadness,EmoDSc_Silenciados\6048.wav
Disgust,EmoDSc_Silenciados\6049.wav
Fear,EmoDSc_Silenciados\6050.wav
Anger,EmoDSc_Silenciados\6051.wav
Anger,EmoDSc_Silenciados\6052.wav
Surprise,EmoDSc_Silenciados\6053.wav
Happiness,EmoDSc_Silenciados\6054.wav
Disgust,EmoDSc_Silenciados\6055.wav
Sadness,EmoDSc_Silenciados\6056.wav
Happiness,EmoDSc_Silenciados\6057.wav
Fear,EmoDSc_Silenciados\6058.wav
Fear,EmoDSc_Silenciados\6059.wav
Happiness,EmoDSc_Silenciados\6060.wav
Happiness,EmoDSc_Silenciados\6061.wav
Happiness,EmoDSc_Silenciados\6062.wav
Fear,EmoDSc_Silenciados\6063.wav
Surprise,EmoDSc_Silenciados\6064.wav
Disgust,EmoDSc_Silenciados\6065.wav
Happiness,EmoDSc_Silenciados\6066.wav
Surprise,EmoDSc_Silenciados\6067.wav
Neutral,EmoDSc_Silenciados\6068.wav
Surprise,EmoDSc_Silenciados\6069.wav
Happiness,EmoDSc_Silenciados\6070.wav
Fear,EmoDSc_Silenciados\6071.wav
Neutral,EmoDSc_Silenciados\6072.wav
Neutral,EmoDSc_Silenciados\6073.wav
Fear,EmoDSc_Silenciados\6074.wav
Fear,EmoDSc_Silenciados\6075.wav
Fear,EmoDSc_Silenciados\6076.wav
Anger,EmoDSc_Silenciados\6077.wav
Happiness,EmoDSc_Silenciados\6078.wav
Fear,EmoDSc_Silenciados\6079.wav
Surprise,EmoDSc_Silenciados\6080.wav
Happiness,EmoDSc_Silenciados\6081.wav
Disgust,EmoDSc_Silenciados\6082.wav
Neutral,EmoDSc_Silenciados\6083.wav
Disgust,EmoDSc_Silenciados\6084.wav
Happiness,EmoDSc_Silenciados\6085.wav
Surprise,EmoDSc_Silenciados\6086.wav
Anger,EmoDSc_Silenciados\6087.wav
Happiness,EmoDSc_Silenciados\6088.wav
Surprise,EmoDSc_Silenciados\6089.wav
Disgust,EmoDSc_Silenciados\6090.wav
Sadness,EmoDSc_Silenciados\6091.wav
Surprise,EmoDSc_Silenciados\6092.wav
Neutral,EmoDSc_Silenciados\6093.wav
Neutral,EmoDSc_Silenciados\6094.wav
Surprise,EmoDSc_Silenciados\6095.wav
Sadness,EmoDSc_Silenciados\6096.wav
Anger,EmoDSc_Silenciados\6097.wav
Fear,EmoDSc_Silenciados\6098.wav
Anger,EmoDSc_Silenciados\6099.wav
Neutral,EmoDSc_Silenciados\6100.wav
Neutral,EmoDSc_Silenciados\6101.wav
Disgust,EmoDSc_Silenciados\6102.wav
Surprise,EmoDSc_Silenciados\6103.wav
Surprise,EmoDSc_Silenciados\6104.wav
Neutral,EmoDSc_Silenciados\6105.wav
Disgust,EmoDSc_Silenciados\6106.wav
Sadness,EmoDSc_Silenciados\6107.wav
Anger,EmoDSc_Silenciados\6108.wav
Happiness,EmoDSc_Silenciados\6109.wav
Fear,EmoDSc_Silenciados\6110.wav
Surprise,EmoDSc_Silenciados\6111.wav
Happiness,EmoDSc_Silenciados\6112.wav
Fear,EmoDSc_Silenciados\6113.wav
Anger,EmoDSc_Silenciados\6114.wav
Disgust,EmoDSc_Silenciados\6115.wav
Fear,EmoDSc_Silenciados\6116.wav
Sadness,EmoDSc_Silenciados\6117.wav
Fear,EmoDSc_Silenciados\6118.wav
Neutral,EmoDSc_Silenciados\6119.wav
Anger,EmoDSc_Silenciados\6120.wav
Neutral,EmoDSc_Silenciados\6121.wav
Anger,EmoDSc_Silenciados\6122.wav
Surprise,EmoDSc_Silenciados\6123.wav
Fear,EmoDSc_Silenciados\6124.wav
Sadness,EmoDSc_Silenciados\6125.wav
Surprise,EmoDSc_Silenciados\6126.wav
Fear,EmoDSc_Silenciados\6127.wav
Neutral,EmoDSc_Silenciados\6128.wav
Surprise,EmoDSc_Silenciados\6129.wav
Surprise,EmoDSc_Silenciados\6130.wav
Sadness,EmoDSc_Silenciados\6131.wav
Happiness,EmoDSc_Silenciados\6132.wav
Surprise,EmoDSc_Silenciados\6133.wav
Anger,EmoDSc_Silenciados\6134.wav
Fear,EmoDSc_Silenciados\6135.wav
Happiness,EmoDSc_Silenciados\6136.wav
Anger,EmoDSc_Silenciados\6137.wav
Surprise,EmoDSc_Silenciados\6138.wav
Fear,EmoDSc_Silenciados\6139.wav
Neutral,EmoDSc_Silenciados\6140.wav
Happiness,EmoDSc_Silenciados\6141.wav
Sadness,EmoDSc_Silenciados\6142.wav
Disgust,EmoDSc_Silenciados\6143.wav
Happiness,EmoDSc_Silenciados\6144.wav
Neutral,EmoDSc_Silenciados\6145.wav
Neutral,EmoDSc_Silenciados\6146.wav
Surprise,EmoDSc_Silenciados\6147.wav
Happiness,EmoDSc_Silenciados\6148.wav
Neutral,EmoDSc_Silenciados\6149.wav
Disgust,EmoDSc_Silenciados\6150.wav
Disgust,EmoDSc_Silenciados\6151.wav
Sadness,EmoDSc_Silenciados\6152.wav
Happiness,EmoDSc_Silenciados\6153.wav
Sadness,EmoDSc_Silenciados\6154.wav
Happiness,EmoDSc_Silenciados\6155.wav
Neutral,EmoDSc_Silenciados\6156.wav
Happiness,EmoDSc_Silenciados\6157.wav
Fear,EmoDSc_Silenciados\6158.wav
Fear,EmoDSc_Silenciados\6159.wav
Neutral,EmoDSc_Silenciados\6160.wav
Anger,EmoDSc_Silenciados\6161.wav
Fear,EmoDSc_Silenciados\6162.wav
Disgust,EmoDSc_Silenciados\6163.wav
Anger,EmoDSc_Silenciados\6164.wav
Neutral,EmoDSc_Silenciados\6165.wav
Fear,EmoDSc_Silenciados\6166.wav
Surprise,EmoDSc_Silenciados\6167.wav
Surprise,EmoDSc_Silenciados\6168.wav
Happiness,EmoDSc_Silenciados\6169.wav
Happiness,EmoDSc_Silenciados\6170.wav
Surprise,EmoDSc_Silenciados\6171.wav
Happiness,EmoDSc_Silenciados\6172.wav
Anger,EmoDSc_Silenciados\6173.wav
Anger,EmoDSc_Silenciados\6174.wav
Disgust,EmoDSc_Silenciados\6175.wav
Surprise,EmoDSc_Silenciados\6176.wav
Neutral,EmoDSc_Silenciados\6177.wav
Disgust,EmoDSc_Silenciados\6178.wav
Anger,EmoDSc_Silenciados\6179.wav
Fear,EmoDSc_Silenciados\6180.wav
Happiness,EmoDSc_Silenciados\6181.wav
Fear,EmoDSc_Silenciados\6182.wav
Sadness,EmoDSc_Silenciados\6183.wav
Sadness,EmoDSc_Silenciados\6184.wav
Anger,EmoDSc_Silenciados\6185.wav
Surprise,EmoDSc_Silenciados\6186.wav
Sadness,EmoDSc_Silenciados\6187.wav
Anger,EmoDSc_Silenciados\6188.wav
Disgust,EmoDSc_Silenciados\6189.wav
Neutral,EmoDSc_Silenciados\6190.wav
Sadness,EmoDSc_Silenciados\6191.wav
Fear,EmoDSc_Silenciados\6192.wav
Sadness,EmoDSc_Silenciados\6193.wav
Fear,EmoDSc_Silenciados\6194.wav
Fear,EmoDSc_Silenciados\6195.wav
Disgust,EmoDSc_Silenciados\6196.wav
Disgust,EmoDSc_Silenciados\6197.wav
Happiness,EmoDSc_Silenciados\6198.wav
Sadness,EmoDSc_Silenciados\6199.wav
Neutral,EmoDSc_Silenciados\6200.wav
Happiness,EmoDSc_Silenciados\6201.wav
Happiness,EmoDSc_Silenciados\6202.wav
Disgust,EmoDSc_Silenciados\6203.wav
Happiness,EmoDSc_Silenciados\6204.wav
Neutral,EmoDSc_Silenciados\6205.wav
Sadness,EmoDSc_Silenciados\6206.wav
Fear,EmoDSc_Silenciados\6207.wav
Surprise,EmoDSc_Silenciados\6208.wav
Anger,EmoDSc_Silenciados\6209.wav
Fear,EmoDSc_Silenciados\6210.wav
Disgust,EmoDSc_Silenciados\6211.wav
Neutral,EmoDSc_Silenciados\6212.wav
Disgust,EmoDSc_Silenciados\6213.wav
Surprise,EmoDSc_Silenciados\6214.wav
Fear,EmoDSc_Silenciados\6215.wav
Anger,EmoDSc_Silenciados\6216.wav
Sadness,EmoDSc_Silenciados\6217.wav
Surprise,EmoDSc_Silenciados\6218.wav
Sadness,EmoDSc_Silenciados\6219.wav
Disgust,EmoDSc_Silenciados\6220.wav
Happiness,EmoDSc_Silenciados\6221.wav
Anger,EmoDSc_Silenciados\6222.wav
Sadness,EmoDSc_Silenciados\6223.wav
Anger,EmoDSc_Silenciados\6224.wav
Sadness,EmoDSc_Silenciados\6225.wav
Fear,EmoDSc_Silenciados\6226.wav
Fear,EmoDSc_Silenciados\6227.wav
Anger,EmoDSc_Silenciados\6228.wav
Anger,EmoDSc_Silenciados\6229.wav
Sadness,EmoDSc_Silenciados\6230.wav
Sadness,EmoDSc_Silenciados\6231.wav
Disgust,EmoDSc_Silenciados\6232.wav
Surprise,EmoDSc_Silenciados\6233.wav
Happiness,EmoDSc_Silenciados\6234.wav
Surprise,EmoDSc_Silenciados\6235.wav
Happiness,EmoDSc_Silenciados\6236.wav
Surprise,EmoDSc_Silenciados\6237.wav
Disgust,EmoDSc_Silenciados\6238.wav
Happiness,EmoDSc_Silenciados\6239.wav
Sadness,EmoDSc_Silenciados\6240.wav
Surprise,EmoDSc_Silenciados\6241.wav
Anger,EmoDSc_Silenciados\6242.wav
Happiness,EmoDSc_Silenciados\6243.wav
Sadness,EmoDSc_Silenciados\6244.wav
Neutral,EmoDSc_Silenciados\6245.wav
Disgust,EmoDSc_Silenciados\6246.wav
Happiness,EmoDSc_Silenciados\6247.wav
Disgust,EmoDSc_Silenciados\6248.wav
Sadness,EmoDSc_Silenciados\6249.wav
Surprise,EmoDSc_Silenciados\6250.wav
Sadness,EmoDSc_Silenciados\6251.wav
Anger,EmoDSc_Silenciados\6252.wav
Sadness,EmoDSc_Silenciados\6253.wav
Fear,EmoDSc_Silenciados\6254.wav
Fear,EmoDSc_Silenciados\6255.wav
Sadness,EmoDSc_Silenciados\6256.wav
Fear,EmoDSc_Silenciados\6257.wav
Happiness,EmoDSc_Silenciados\6258.wav
Neutral,EmoDSc_Silenciados\6259.wav
Disgust,EmoDSc_Silenciados\6260.wav
Disgust,EmoDSc_Silenciados\6261.wav
Fear,EmoDSc_Silenciados\6262.wav
Happiness,EmoDSc_Silenciados\6263.wav
Disgust,EmoDSc_Silenciados\6264.wav
Fear,EmoDSc_Silenciados\6265.wav
Fear,EmoDSc_Silenciados\6266.wav
Happiness,EmoDSc_Silenciados\6267.wav
Happiness,EmoDSc_Silenciados\6268.wav
Disgust,EmoDSc_Silenciados\6269.wav
Happiness,EmoDSc_Silenciados\6270.wav
Fear,EmoDSc_Silenciados\6271.wav
Sadness,EmoDSc_Silenciados\6272.wav
Surprise,EmoDSc_Silenciados\6273.wav
Anger,EmoDSc_Silenciados\6274.wav
Surprise,EmoDSc_Silenciados\6275.wav
Happiness,EmoDSc_Silenciados\6276.wav
Fear,EmoDSc_Silenciados\6277.wav
Neutral,EmoDSc_Silenciados\6278.wav
Fear,EmoDSc_Silenciados\6279.wav
Fear,EmoDSc_Silenciados\6280.wav
Fear,EmoDSc_Silenciados\6281.wav
Anger,EmoDSc_Silenciados\6282.wav
Happiness,EmoDSc_Silenciados\6283.wav
Happiness,EmoDSc_Silenciados\6284.wav
Happiness,EmoDSc_Silenciados\6285.wav
Neutral,EmoDSc_Silenciados\6286.wav
Disgust,EmoDSc_Silenciados\6287.wav
Happiness,EmoDSc_Silenciados\6288.wav
Disgust,EmoDSc_Silenciados\6289.wav
Surprise,EmoDSc_Silenciados\6290.wav
Disgust,EmoDSc_Silenciados\6291.wav
Happiness,EmoDSc_Silenciados\6292.wav
Anger,EmoDSc_Silenciados\6293.wav
Surprise,EmoDSc_Silenciados\6294.wav
Surprise,EmoDSc_Silenciados\6295.wav
Sadness,EmoDSc_Silenciados\6296.wav
Anger,EmoDSc_Silenciados\6297.wav
Surprise,EmoDSc_Silenciados\6298.wav
Surprise,EmoDSc_Silenciados\6299.wav
Disgust,EmoDSc_Silenciados\6300.wav
Anger,EmoDSc_Silenciados\6301.wav
Sadness,EmoDSc_Silenciados\6302.wav
Disgust,EmoDSc_Silenciados\6303.wav
Sadness,EmoDSc_Silenciados\6304.wav
Neutral,EmoDSc_Silenciados\6305.wav
Anger,EmoDSc_Silenciados\6306.wav
Surprise,EmoDSc_Silenciados\6307.wav
Surprise,EmoDSc_Silenciados\6308.wav
Neutral,EmoDSc_Silenciados\6309.wav
Surprise,EmoDSc_Silenciados\6310.wav
Happiness,EmoDSc_Silenciados\6311.wav
Sadness,EmoDSc_Silenciados\6312.wav
Anger,EmoDSc_Silenciados\6313.wav
Surprise,EmoDSc_Silenciados\6314.wav
Fear,EmoDSc_Silenciados\6315.wav
Happiness,EmoDSc_Silenciados\6316.wav
Neutral,EmoDSc_Silenciados\6317.wav
Neutral,EmoDSc_Silenciados\6318.wav
Neutral,EmoDSc_Silenciados\6319.wav
Surprise,EmoDSc_Silenciados\6320.wav
Neutral,EmoDSc_Silenciados\6321.wav
Surprise,EmoDSc_Silenciados\6322.wav
Surprise,EmoDSc_Silenciados\6323.wav
Surprise,EmoDSc_Silenciados\6324.wav
Happiness,EmoDSc_Silenciados\6325.wav
Happiness,EmoDSc_Silenciados\6326.wav
Happiness,EmoDSc_Silenciados\6327.wav
Anger,EmoDSc_Silenciados\6328.wav
Surprise,EmoDSc_Silenciados\6329.wav
Fear,EmoDSc_Silenciados\6330.wav
Surprise,EmoDSc_Silenciados\6331.wav
Happiness,EmoDSc_Silenciados\6332.wav
Sadness,EmoDSc_Silenciados\6333.wav
Anger,EmoDSc_Silenciados\6334.wav
Sadness,EmoDSc_Silenciados\6335.wav
Sadness,EmoDSc_Silenciados\6336.wav
Surprise,EmoDSc_Silenciados\6337.wav
Anger,EmoDSc_Silenciados\6338.wav
Sadness,EmoDSc_Silenciados\6339.wav
Happiness,EmoDSc_Silenciados\6340.wav
Surprise,EmoDSc_Silenciados\6341.wav
Surprise,EmoDSc_Silenciados\6342.wav
Fear,EmoDSc_Silenciados\6343.wav
Sadness,EmoDSc_Silenciados\6344.wav
Surprise,EmoDSc_Silenciados\6345.wav
Disgust,EmoDSc_Silenciados\6346.wav
Fear,EmoDSc_Silenciados\6347.wav
Happiness,EmoDSc_Silenciados\6348.wav
Happiness,EmoDSc_Silenciados\6349.wav
Neutral,EmoDSc_Silenciados\6350.wav
Disgust,EmoDSc_Silenciados\6351.wav
Disgust,EmoDSc_Silenciados\6352.wav
Sadness,EmoDSc_Silenciados\6353.wav
Disgust,EmoDSc_Silenciados\6354.wav
Neutral,EmoDSc_Silenciados\6355.wav
Anger,EmoDSc_Silenciados\6356.wav
Anger,EmoDSc_Silenciados\6357.wav
Neutral,EmoDSc_Silenciados\6358.wav
Surprise,EmoDSc_Silenciados\6359.wav
Disgust,EmoDSc_Silenciados\6360.wav
Fear,EmoDSc_Silenciados\6361.wav
Fear,EmoDSc_Silenciados\6362.wav
Fear,EmoDSc_Silenciados\6363.wav
Disgust,EmoDSc_Silenciados\6364.wav
Disgust,EmoDSc_Silenciados\6365.wav
Disgust,EmoDSc_Silenciados\6366.wav
Disgust,EmoDSc_Silenciados\6367.wav
Neutral,EmoDSc_Silenciados\6368.wav
Surprise,EmoDSc_Silenciados\6369.wav
Surprise,EmoDSc_Silenciados\6370.wav
Neutral,EmoDSc_Silenciados\6371.wav
Disgust,EmoDSc_Silenciados\6372.wav
Sadness,EmoDSc_Silenciados\6373.wav
Anger,EmoDSc_Silenciados\6374.wav
Neutral,EmoDSc_Silenciados\6375.wav
Neutral,EmoDSc_Silenciados\6376.wav
Surprise,EmoDSc_Silenciados\6377.wav
Fear,EmoDSc_Silenciados\6378.wav
Sadness,EmoDSc_Silenciados\6379.wav
Sadness,EmoDSc_Silenciados\6380.wav
Surprise,EmoDSc_Silenciados\6381.wav
Neutral,EmoDSc_Silenciados\6382.wav
Happiness,EmoDSc_Silenciados\6383.wav
Disgust,EmoDSc_Silenciados\6384.wav
Happiness,EmoDSc_Silenciados\6385.wav
Sadness,EmoDSc_Silenciados\6386.wav
Anger,EmoDSc_Silenciados\6387.wav
Surprise,EmoDSc_Silenciados\6388.wav
Disgust,EmoDSc_Silenciados\6389.wav
Surprise,EmoDSc_Silenciados\6390.wav
Disgust,EmoDSc_Silenciados\6391.wav
Fear,EmoDSc_Silenciados\6392.wav
Sadness,EmoDSc_Silenciados\6393.wav
Surprise,EmoDSc_Silenciados\6394.wav
Anger,EmoDSc_Silenciados\6395.wav
Happiness,EmoDSc_Silenciados\6396.wav
Fear,EmoDSc_Silenciados\6397.wav
Disgust,EmoDSc_Silenciados\6398.wav
Disgust,EmoDSc_Silenciados\6399.wav
Surprise,EmoDSc_Silenciados\6400.wav
Anger,EmoDSc_Silenciados\6401.wav
Anger,EmoDSc_Silenciados\6402.wav
Fear,EmoDSc_Silenciados\6403.wav
Fear,EmoDSc_Silenciados\6404.wav
Disgust,EmoDSc_Silenciados\6405.wav
Surprise,EmoDSc_Silenciados\6406.wav
Neutral,EmoDSc_Silenciados\6407.wav
Happiness,EmoDSc_Silenciados\6408.wav
Disgust,EmoDSc_Silenciados\6409.wav
Neutral,EmoDSc_Silenciados\6410.wav
Surprise,EmoDSc_Silenciados\6411.wav
Neutral,EmoDSc_Silenciados\6412.wav
Fear,EmoDSc_Silenciados\6413.wav
Neutral,EmoDSc_Silenciados\6414.wav
Happiness,EmoDSc_Silenciados\6415.wav
Happiness,EmoDSc_Silenciados\6416.wav
Anger,EmoDSc_Silenciados\6417.wav
Neutral,EmoDSc_Silenciados\6418.wav
Neutral,EmoDSc_Silenciados\6419.wav
Disgust,EmoDSc_Silenciados\6420.wav
Sadness,EmoDSc_Silenciados\6421.wav
Disgust,EmoDSc_Silenciados\6422.wav
Fear,EmoDSc_Silenciados\6423.wav
Sadness,EmoDSc_Silenciados\6424.wav
Neutral,EmoDSc_Silenciados\6425.wav
Fear,EmoDSc_Silenciados\6426.wav
Anger,EmoDSc_Silenciados\6427.wav
Sadness,EmoDSc_Silenciados\6428.wav
Disgust,EmoDSc_Silenciados\6429.wav
Happiness,EmoDSc_Silenciados\6430.wav
Fear,EmoDSc_Silenciados\6431.wav
Neutral,EmoDSc_Silenciados\6432.wav
Fear,EmoDSc_Silenciados\6433.wav
Sadness,EmoDSc_Silenciados\6434.wav
Surprise,EmoDSc_Silenciados\6435.wav
Surprise,EmoDSc_Silenciados\6436.wav
Anger,EmoDSc_Silenciados\6437.wav
Neutral,EmoDSc_Silenciados\6438.wav
Happiness,EmoDSc_Silenciados\6439.wav
Anger,EmoDSc_Silenciados\6440.wav
Anger,EmoDSc_Silenciados\6441.wav
Neutral,EmoDSc_Silenciados\6442.wav
Surprise,EmoDSc_Silenciados\6443.wav
Fear,EmoDSc_Silenciados\6444.wav
Anger,EmoDSc_Silenciados\6445.wav
Happiness,EmoDSc_Silenciados\6446.wav
Happiness,EmoDSc_Silenciados\6447.wav
Disgust,EmoDSc_Silenciados\6448.wav
Happiness,EmoDSc_Silenciados\6449.wav
Disgust,EmoDSc_Silenciados\6450.wav
Surprise,EmoDSc_Silenciados\6451.wav
Disgust,EmoDSc_Silenciados\6452.wav
Neutral,EmoDSc_Silenciados\6453.wav
Anger,EmoDSc_Silenciados\6454.wav
Disgust,EmoDSc_Silenciados\6455.wav
Disgust,EmoDSc_Silenciados\6456.wav
Fear,EmoDSc_Silenciados\6457.wav
Anger,EmoDSc_Silenciados\6458.wav
Sadness,EmoDSc_Silenciados\6459.wav
Anger,EmoDSc_Silenciados\6460.wav
Neutral,EmoDSc_Silenciados\6461.wav
Anger,EmoDSc_Silenciados\6462.wav
Anger,EmoDSc_Silenciados\6463.wav
Fear,EmoDSc_Silenciados\6464.wav
Anger,EmoDSc_Silenciados\6465.wav
Happiness,EmoDSc_Silenciados\6466.wav
Surprise,EmoDSc_Silenciados\6467.wav
Sadness,EmoDSc_Silenciados\6468.wav
Anger,EmoDSc_Silenciados\6469.wav
Anger,EmoDSc_Silenciados\6470.wav
Anger,EmoDSc_Silenciados\6471.wav
Anger,EmoDSc_Silenciados\6472.wav
Anger,EmoDSc_Silenciados\6473.wav
Neutral,EmoDSc_Silenciados\6474.wav
Fear,EmoDSc_Silenciados\6475.wav
Happiness,EmoDSc_Silenciados\6476.wav
Disgust,EmoDSc_Silenciados\6477.wav
Surprise,EmoDSc_Silenciados\6478.wav
Anger,EmoDSc_Silenciados\6479.wav
Sadness,EmoDSc_Silenciados\6480.wav
Fear,EmoDSc_Silenciados\6481.wav
Disgust,EmoDSc_Silenciados\6482.wav
Surprise,EmoDSc_Silenciados\6483.wav
Happiness,EmoDSc_Silenciados\6484.wav
Disgust,EmoDSc_Silenciados\6485.wav
Fear,EmoDSc_Silenciados\6486.wav
Disgust,EmoDSc_Silenciados\6487.wav
Fear,EmoDSc_Silenciados\6488.wav
Sadness,EmoDSc_Silenciados\6489.wav
Surprise,EmoDSc_Silenciados\6490.wav
Fear,EmoDSc_Silenciados\6491.wav
Sadness,EmoDSc_Silenciados\6492.wav
Happiness,EmoDSc_Silenciados\6493.wav
Sadness,EmoDSc_Silenciados\6494.wav
Disgust,EmoDSc_Silenciados\6495.wav
Anger,EmoDSc_Silenciados\6496.wav
Fear,EmoDSc_Silenciados\6497.wav
Fear,EmoDSc_Silenciados\6498.wav
Happiness,EmoDSc_Silenciados\6499.wav
Sadness,EmoDSc_Silenciados\6500.wav
Disgust,EmoDSc_Silenciados\6501.wav
Fear,EmoDSc_Silenciados\6502.wav
Disgust,EmoDSc_Silenciados\6503.wav
Happiness,EmoDSc_Silenciados\6504.wav
Neutral,EmoDSc_Silenciados\6505.wav
Disgust,EmoDSc_Silenciados\6506.wav
Anger,EmoDSc_Silenciados\6507.wav
Surprise,EmoDSc_Silenciados\6508.wav
Anger,EmoDSc_Silenciados\6509.wav
Surprise,EmoDSc_Silenciados\6510.wav
Fear,EmoDSc_Silenciados\6511.wav
Sadness,EmoDSc_Silenciados\6512.wav
Disgust,EmoDSc_Silenciados\6513.wav
Disgust,EmoDSc_Silenciados\6514.wav
Neutral,EmoDSc_Silenciados\6515.wav
Surprise,EmoDSc_Silenciados\6516.wav
Surprise,EmoDSc_Silenciados\6517.wav
Sadness,EmoDSc_Silenciados\6518.wav
Surprise,EmoDSc_Silenciados\6519.wav
Surprise,EmoDSc_Silenciados\6520.wav
Disgust,EmoDSc_Silenciados\6521.wav
Neutral,EmoDSc_Silenciados\6522.wav
Fear,EmoDSc_Silenciados\6523.wav
Fear,EmoDSc_Silenciados\6524.wav
Neutral,EmoDSc_Silenciados\6525.wav
Happiness,EmoDSc_Silenciados\6526.wav
Anger,EmoDSc_Silenciados\6527.wav
Surprise,EmoDSc_Silenciados\6528.wav
Happiness,EmoDSc_Silenciados\6529.wav
Disgust,EmoDSc_Silenciados\6530.wav
Neutral,EmoDSc_Silenciados\6531.wav
Anger,EmoDSc_Silenciados\6532.wav
Happiness,EmoDSc_Silenciados\6533.wav
Fear,EmoDSc_Silenciados\6534.wav
Sadness,EmoDSc_Silenciados\6535.wav
Disgust,EmoDSc_Silenciados\6536.wav
Surprise,EmoDSc_Silenciados\6537.wav
Surprise,EmoDSc_Silenciados\6538.wav
Anger,EmoDSc_Silenciados\6539.wav
Neutral,EmoDSc_Silenciados\6540.wav
Fear,EmoDSc_Silenciados\6541.wav
Neutral,EmoDSc_Silenciados\6542.wav
Anger,EmoDSc_Silenciados\6543.wav
Sadness,EmoDSc_Silenciados\6544.wav
Anger,EmoDSc_Silenciados\6545.wav
Fear,EmoDSc_Silenciados\6546.wav
Surprise,EmoDSc_Silenciados\6547.wav
Fear,EmoDSc_Silenciados\6548.wav
Sadness,EmoDSc_Silenciados\6549.wav
Surprise,EmoDSc_Silenciados\6550.wav
Disgust,EmoDSc_Silenciados\6551.wav
Sadness,EmoDSc_Silenciados\6552.wav
Disgust,EmoDSc_Silenciados\6553.wav
Anger,EmoDSc_Silenciados\6554.wav
Sadness,EmoDSc_Silenciados\6555.wav
Happiness,EmoDSc_Silenciados\6556.wav
Anger,EmoDSc_Silenciados\6557.wav
Surprise,EmoDSc_Silenciados\6558.wav
Fear,EmoDSc_Silenciados\6559.wav
Sadness,EmoDSc_Silenciados\6560.wav
Disgust,EmoDSc_Silenciados\6561.wav
Fear,EmoDSc_Silenciados\6562.wav
Anger,EmoDSc_Silenciados\6563.wav
Disgust,EmoDSc_Silenciados\6564.wav
Anger,EmoDSc_Silenciados\6565.wav
Sadness,EmoDSc_Silenciados\6566.wav
Happiness,EmoDSc_Silenciados\6567.wav
Sadness,EmoDSc_Silenciados\6568.wav
Surprise,EmoDSc_Silenciados\6569.wav
Disgust,EmoDSc_Silenciados\6570.wav
Anger,EmoDSc_Silenciados\6571.wav
Happiness,EmoDSc_Silenciados\6572.wav
Sadness,EmoDSc_Silenciados\6573.wav
Fear,EmoDSc_Silenciados\6574.wav
Fear,EmoDSc_Silenciados\6575.wav
Fear,EmoDSc_Silenciados\6576.wav
Happiness,EmoDSc_Silenciados\6577.wav
Disgust,EmoDSc_Silenciados\6578.wav
Fear,EmoDSc_Silenciados\6579.wav
Happiness,EmoDSc_Silenciados\6580.wav
Happiness,EmoDSc_Silenciados\6581.wav
Neutral,EmoDSc_Silenciados\6582.wav
Surprise,EmoDSc_Silenciados\6583.wav
Anger,EmoDSc_Silenciados\6584.wav
Neutral,EmoDSc_Silenciados\6585.wav
Sadness,EmoDSc_Silenciados\6586.wav
Sadness,EmoDSc_Silenciados\6587.wav
Disgust,EmoDSc_Silenciados\6588.wav
Neutral,EmoDSc_Silenciados\6589.wav
Happiness,EmoDSc_Silenciados\6590.wav
Surprise,EmoDSc_Silenciados\6591.wav
Sadness,EmoDSc_Silenciados\6592.wav
Anger,EmoDSc_Silenciados\6593.wav
